Team,Year,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
DEN,2023,Lg Rank,,25,12,10,20,3,8,3,18,13,19,9,9,9,12,1,1,16,25,11,21,23,8
DEN,2023,Year/Year,,-0.3%,1.7%,-0.0%,+.008,-3.9%,-3.4%,-.002,3.9%,2.1%,+.010,7.0%,4.4%,+.019,4.7%,-6.1%,-3.7%,1.1%,-0.5%,-12.2%,5.1%,-1.9%,1.9%
DET,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,2023,Team,82,19805,3244,7140,.454,934,2659,.351,2310,4481,.516,1623,2106,.771,916,2564,3480,1884,574,308,1237,1813,9045
DET,2023,Team/G,,241.5,39.6,87.1,.454,11.4,32.4,.351,28.2,54.6,.516,19.8,25.7,.771,11.2,31.3,42.4,23.0,7.0,3.8,15.1,22.1,110.3
DET,2023,Lg Rank,,18,29,19,30,20,19,22,24,15,30,4,2,21,10,26,21,27,20,27,25,30,29
DET,2023,Year/Year,,0.1%,3.7%,-1.7%,+.024,1.0%,-6.3%,+.025,4.8%,1.2%,+.018,14.9%,16.6%,-.012,1.8%,-2.3%,-1.3%,-2.1%,-8.9%,-21.6%,6.4%,0.8%,5.2%
DET,2023,Opponent,82,19805,3533,7222,.489,984,2732,.360,2549,4490,.568,1669,2149,.777,901,2767,3668,2112,631,453,1108,1718,9719
DET,2023,Opponent/G,,241.5,43.1,88.1,.489,12.0,33.3,.360,31.1,54.8,.568,20.4,26.2,.777,11.0,33.7,44.7,25.8,7.7,5.5,13.5,21.0,118.5
DET,2023,Lg Rank,,18,24,12,26,9,11,16,26,16,28,29,30,12,23,24,23,18,20,27,19,3,27
DET,2023,Year/Year,,0.1%,6.0%,2.4%,+.017,1.9%,2.4%,-.002,7.7%,2.4%,+.028,4.5%,4.5%,-.000,6.4%,-6.1%,-3.3%,2.5%,4.1%,6.1%,-7.4%,5.7%,5.3%
GSW,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,2023,Team,82,19830,3538,7393,.479,1363,3540,.385,2175,3853,.564,1314,1655,.794,864,2793,3657,2446,588,323,1336,1757,9753
GSW,2023,Team/G,,241.8,43.1,90.2,.479,16.6,43.2,.385,26.5,47.0,.564,16.0,20.2,.794,10.5,34.1,44.6,29.8,7.2,3.9,16.3,21.4,118.9
GSW,2023,Lg Rank,,12,5,8,12,1,1,2,28,28,6,29,30,9,14,7,8,1,14,25,30,28,2
GSW,2023,Year/Year,,0.5%,6.5%,4.3%,+.010,15.9%,9.6%,+.021,1.3%,-0.1%,+.008,2.7%,-0.6%,+.025,8.0%,-4.7%,-2.0%,10.0%,-18.2%,-13.2%,9.4%,2.0%,7.2%
GSW,2023,Opponent,82,19830,3478,7423,.469,1060,2915,.364,2418,4508,.536,1589,2067,.769,880,2673,3553,2110,646,326,1172,1510,9605
GSW,2023,Opponent/G,,241.8,42.4,90.5,.469,12.9,35.5,.364,29.5,55.0,.536,19.4,25.2,.769,10.7,32.6,43.3,25.7,7.9,4.0,14.3,18.4,117.1
GSW,2023,Lg Rank,,12,18,26,9,24,21,18,14,18,9,24,25,4,20,11,15,17,25,6,13,30,21
GSW,2023,Year/Year,,0.5%,11.8%,4.6%,+.030,6.0%,-1.1%,+.024,14.5%,8.6%,+.028,11.4%,9.9%,+.010,11.1%,-1.2%,1.6%,12.5%,-0.5%,2.8%,-1.4%,2.4%,11.1%
HOU,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,2023,Team,82,19755,3329,7287,.457,856,2619,.327,2473,4668,.530,1567,2078,.754,1100,2695,3795,1835,600,374,1332,1679,9081
HOU,2023,Team/G,,240.9,40.6,88.9,.457,10.4,31.9,.327,30.2,56.9,.530,19.1,25.3,.754,13.4,32.9,46.3,22.4,7.3,4.6,16.2,20.5,110.7
HOU,2023,Lg Rank,,25,25,14,28,29,22,30,13,11,24,10,4,25,1,17,4,30,13,18,29,21,28
HOU,2023,Year/Year,,0.0%,3.1%,2.9%,+.001,-22.5%,-17.4%,-.022,16.4%,19.3%,-.013,9.3%,3.4%,+.041,39.9%,1.3%,10.1%,-5.0%,0.0%,-2.1%,-1.4%,-0.8%,0.9%
HOU,2023,Opponent,82,19755,3480,7226,.482,1189,3183,.374,2291,4043,.567,1576,1986,.794,861,2543,3404,2143,718,509,1079,1692,9725
HOU,2023,Opponent/G,,240.9,42.4,88.1,.482,14.5,38.8,.374,27.9,49.3,.567,19.2,24.2,.794,10.5,31.0,41.5,26.1,8.8,6.2,13.2,20.6,118.6
HOU,2023,Lg Rank,,25,19,13,21,30,30,27,6,2,24,23,21,24,16,2,4,24,30,30,22,6,28
HOU,2023,Year/Year,,0.0%,-2.3%,-2.0%,-.001,13.5%,7.3%,+.020,-8.9%,-8.3%,-.004,3.7%,2.2%,+.011,-5.9%,-10.2%,-9.1%,1.9%,-7.5%,7.4%,-6.6%,-6.6%,0.3%
IND,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,2023,Team,82,19755,3444,7345,.469,1112,3030,.367,2332,4315,.540,1535,1944,.790,832,2575,3407,2213,631,478,1225,1741,9535
IND,2023,Team/G,,240.9,42.0,89.6,.469,13.6,37.0,.367,28.4,52.6,.540,18.7,23.7,.790,10.1,31.4,41.5,27.0,7.7,5.8,14.9,21.2,116.3
IND,2023,Lg Rank,,25,17,11,22,6,7,11,21,20,20,14,14,13,16,24,24,6,10,2,23,27,10
IND,2023,Year/Year,,-0.6%,1.4%,0.1%,+.006,11.5%,4.5%,+.023,-2.9%,-2.8%,-.000,14.0%,10.8%,+.022,-10.1%,-3.6%,-5.3%,6.3%,8.4%,4.6%,3.6%,3.9%,4.3%
IND,2023,Opponent,82,19755,3549,7323,.485,1019,2733,.373,2530,4590,.551,1679,2100,.800,993,2721,3714,2163,650,438,1235,1660,9796
IND,2023,Opponent/G,,240.9,43.3,89.3,.485,12.4,33.3,.373,30.9,56.0,.551,20.5,25.6,.800,12.1,33.2,45.3,26.4,7.9,5.3,15.1,20.2,119.5
IND,2023,Lg Rank,,25,25,20,23,17,12,25,24,22,16,30,27,29,30,17,28,26,27,26,7,14,29
IND,2023,Year/Year,,-0.6%,1.8%,1.5%,+.001,3.5%,3.3%,+.000,1.2%,0.5%,+.004,14.2%,13.8%,+.003,19.2%,0.7%,5.1%,5.1%,-2.1%,9.2%,13.6%,5.4%,3.9%
LAC,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,2023,Team,82,19830,3370,7059,.477,1041,2735,.381,2329,4324,.539,1533,1962,.781,803,2742,3545,1959,580,364,1167,1598,9314
LAC,2023,Team/G,,241.8,41.1,86.1,.477,12.7,33.4,.381,28.4,52.7,.539,18.7,23.9,.781,9.8,33.4,43.2,23.9,7.1,4.4,14.2,19.5,113.6
LAC,2023,Lg Rank,,12,23,24,13,10,14,3,22,19,23,15,11,18,19,11,17,24,18,21,18,10,18
LAC,2023,Year/Year,,0.3%,2.6%,-1.5%,+.019,-0.6%,-2.4%,+.007,4.1%,-1.0%,+.026,20.4%,22.2%,-.011,7.5%,-4.1%,-1.7%,-0.5%,-4.6%,-10.3%,3.6%,4.6%,4.8%
LAC,2023,Opponent,82,19830,3430,7243,.474,1000,2738,.365,2430,4505,.539,1413,1832,.771,838,2699,3537,2048,640,343,1065,1607,9273
LAC,2023,Opponent/G,,241.8,41.8,88.3,.474,12.2,33.4,.365,29.6,54.9,.539,17.2,22.3,.771,10.2,32.9,43.1,25.0,7.8,4.2,13.0,19.6,113.1
LAC,2023,Lg Rank,,12,16,15,16,12,14,19,16,17,11,6,7,7,13,14,13,11,23,10,24,20,12
LAC,2023,Year/Year,,0.3%,2.6%,-2.5%,+.024,4.4%,-1.5%,+.021,1.9%,-3.2%,+.027,13.6%,14.1%,-.003,-14.8%,-6.3%,-8.5%,3.7%,1.4%,1.2%,-4.3%,6.1%,4.3%
LAL,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,2023,Team,82,19880,3516,7298,.482,885,2558,.346,2631,4740,.555,1691,2182,.775,818,2930,3748,2072,526,378,1154,1466,9608
LAL,2023,Team/G,,242.4,42.9,89.0,.482,10.8,31.2,.346,32.1,57.8,.555,20.6,26.6,.775,10.0,35.7,45.7,25.3,6.4,4.6,14.1,17.9,117.2
LAL,2023,Lg Rank,,5,8,13,10,24,26,25,3,8,12,2,1,20,18,2,6,15,26,16,15,1,6
LAL,2023,Year/Year,,-0.5%,3.0%,0.3%,+.013,-9.9%,-9.5%,-.002,8.1%,6.4%,+.009,22.5%,15.8%,+.042,4.6%,3.7%,3.9%,5.3%,-16.0%,-11.1%,-3.1%,-11.4%,4.5%
LAL,2023,Opponent,82,19880,3607,7698,.469,1028,2991,.344,2579,4707,.548,1319,1706,.773,908,2770,3678,2104,624,416,1035,1760,9561
LAL,2023,Opponent/G,,242.4,44.0,93.9,.469,12.5,36.5,.344,31.5,57.4,.548,16.1,20.8,.773,11.1,33.8,44.9,25.7,7.6,5.1,12.6,21.5,116.6
LAL,2023,Lg Rank,,5,29,30,10,20,25,2,28,28,13,1,1,8,25,25,25,15,19,23,27,2,20
LAL,2023,Year/Year,,-0.5%,3.3%,3.7%,-.002,-0.4%,1.9%,-.008,4.9%,4.9%,+.000,-7.6%,-10.7%,+.026,0.7%,-5.1%,-3.8%,-2.3%,-8.8%,23.1%,-10.2%,6.9%,1.3%
MEM,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,2023,Team,82,19780,3585,7551,.475,985,2807,.351,2600,4744,.548,1432,1954,.733,988,2835,3823,2135,680,473,1116,1643,9587
MEM,2023,Team/G,,241.2,43.7,92.1,.475,12.0,34.2,.351,31.7,57.9,.548,17.5,23.8,.733,12.0,34.6,46.6,26.0,8.3,5.8,13.6,20.0,116.9
MEM,2023,Lg Rank,,22,2,4,16,16,11,23,6,6,16,25,13,30,4,4,2,9,3,3,12,14,9
MEM,2023,Year/Year,,0.0%,0.4%,-2.4%,+.013,4.2%,4.8%,-.002,-1.0%,-6.2%,+.029,2.8%,3.0%,-.001,-14.8%,-1.3%,-5.2%,0.2%,-15.0%,-11.3%,3.1%,1.4%,1.1%
MEM,2023,Opponent,82,19780,3340,7365,.453,1065,2998,.355,2275,4367,.521,1519,1931,.787,902,2738,3640,2167,559,427,1240,1644,9264
MEM,2023,Opponent/G,,241.2,40.7,89.8,.453,13.0,36.6,.355,27.7,53.3,.521,18.5,23.5,.787,11.0,33.4,44.4,26.4,6.8,5.2,15.1,20.0,113.0
MEM,2023,Lg Rank,,22,7,22,1,26,27,9,3,11,3,16,14,22,24,19,21,27,7,24,6,16,11
MEM,2023,Year/Year,,0.0%,1.1%,1.3%,-.001,7.9%,6.0%,+.006,-1.9%,-1.7%,-.001,7.2%,5.1%,+.015,9.9%,1.2%,3.2%,5.9%,-4.9%,-13.9%,0.4%,1.2%,2.8%
MIA,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,2023,Team,82,19805,3215,6991,.460,980,2852,.344,2235,4139,.540,1567,1885,.831,796,2533,3329,1955,655,243,1106,1516,8977
MIA,2023,Team/G,,241.5,39.2,85.3,.460,12.0,34.8,.344,27.3,50.5,.540,19.1,23.0,.831,9.7,30.9,40.6,23.8,8.0,3.0,13.5,18.5,109.5
MIA,2023,Lg Rank,,18,30,26,26,17,10,27,27,25,21,10,19,2,20,29,27,25,6,30,9,3,30
MIA,2023,Year/Year,,-0.3%,-1.0%,0.5%,-.007,-12.0%,-2.9%,-.036,4.8%,3.0%,+.009,10.7%,7.5%,+.024,-1.4%,-8.8%,-7.1%,-6.5%,8.1%,-8.3%,-7.4%,-9.7%,-0.5%
MIA,2023,Opponent,82,19805,3288,6822,.482,1077,2933,.367,2211,3889,.569,1350,1728,.781,729,2702,3431,2097,571,309,1288,1643,9003
MIA,2023,Opponent/G,,241.5,40.1,83.2,.482,13.1,35.8,.367,27.0,47.4,.569,16.5,21.1,.781,8.9,33.0,41.8,25.6,7.0,3.8,15.7,20.0,109.8
MIA,2023,Lg Rank,,18,3,2,22,28,22,22,1,1,29,4,3,16,1,15,6,14,8,1,3,17,2
MIA,2023,Year/Year,,-0.3%,6.8%,-0.9%,+.035,1.2%,-6.5%,+.028,9.8%,3.8%,+.031,-6.1%,-6.3%,+.002,-6.9%,2.6%,0.4%,9.9%,-6.1%,-6.4%,4.9%,-2.6%,4.0%
MIL,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,2023,Team,82,19830,3504,7411,.473,1217,3306,.368,2287,4105,.557,1364,1837,.743,914,3074,3988,2115,521,403,1199,1481,9589
MIL,2023,Team/G,,241.8,42.7,90.4,.473,14.8,40.3,.368,27.9,50.1,.557,16.6,22.4,.743,11.1,37.5,48.6,25.8,6.4,4.9,14.6,18.1,116.9
MIL,2023,Lg Rank,,12,10,7,19,4,4,10,25,27,11,28,23,29,11,1,1,12,27,11,22,2,8
MIL,2023,Year/Year,,0.4%,2.2%,1.1%,+.005,5.6%,4.9%,+.002,0.5%,-1.8%,+.013,-6.5%,-2.3%,-.033,8.8%,2.8%,4.1%,7.9%,-16.4%,23.6%,9.0%,-0.9%,1.3%
MIL,2023,Opponent,82,19830,3483,7644,.456,991,2799,.354,2492,4845,.514,1334,1719,.776,879,2744,3623,1963,578,323,970,1557,9291
MIL,2023,Opponent/G,,241.8,42.5,93.2,.456,12.1,34.1,.354,30.4,59.1,.514,16.3,21.0,.776,10.7,33.5,44.2,23.9,7.0,3.9,11.8,19.0,113.3
MIL,2023,Lg Rank,,12,21,29,2,11,18,8,19,30,1,3,2,10,19,20,20,5,13,5,30,26,14
MIL,2023,Year/Year,,0.4%,2.7%,2.9%,-.001,-16.4%,-15.9%,-.002,13.0%,18.1%,-.023,8.7%,5.2%,+.025,8.3%,-2.2%,0.2%,-7.5%,-4.6%,-9.5%,-9.3%,-3.4%,1.0%
MIN,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,2023,Team,82,19830,3515,7167,.490,997,2731,.365,2518,4436,.568,1467,1942,.755,749,2686,3435,2145,657,444,1258,1768,9494
MIN,2023,Team/G,,241.8,42.9,87.4,.490,12.2,33.3,.365,30.7,54.1,.568,17.9,23.7,.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8
MIN,2023,Lg Rank,,12,9,18,3,14,15,13,11,16,4,18,16,24,26,18,23,8,5,4,27,29,13
MIN,2023,Year/Year,,0.3%,3.0%,-3.9%,+.033,-17.7%,-19.3%,+.007,14.5%,8.9%,+.027,-0.5%,2.5%,-.023,-18.7%,-0.5%,-5.1%,1.9%,-8.9%,-3.5%,7.1%,-1.0%,-0.1%
MIN,2023,Opponent,82,19830,3428,7277,.471,1007,2728,.369,2421,4549,.532,1634,2133,.766,928,2734,3662,2051,674,336,1262,1654,9497
MIN,2023,Opponent/G,,241.8,41.8,88.7,.471,12.3,33.3,.369,29.5,55.5,.532,19.9,26.0,.766,11.3,33.3,44.7,25.0,8.2,4.1,15.4,20.2,115.8
MIN,2023,Lg Rank,,12,15,18,11,16,10,24,15,20,6,27,29,1,27,18,22,12,29,8,5,15,18
MIN,2023,Year/Year,,0.3%,3.9%,1.6%,+.011,-6.0%,-10.9%,+.019,8.7%,10.9%,-.011,0.6%,2.5%,-.014,2.7%,-4.3%,-2.7%,-4.6%,13.7%,-15.4%,-5.8%,-3.6%,2.2%
NOP,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,2023,Team,82,19855,3447,7180,.480,899,2468,.364,2548,4712,.541,1585,2000,.793,866,2717,3583,2122,681,337,1196,1678,9378
NOP,2023,Team/G,,242.1,42.0,87.6,.480,11.0,30.1,.364,31.1,57.5,.541,19.3,24.4,.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4
NOP,2023,Lg Rank,,8,16,17,11,23,29,15,8,10,19,8,10,11,13,13,13,11,2,24,21,20,15
NOP,2023,Year/Year,,0.5%,4.6%,-0.4%,+.023,3.0%,-6.1%,+.032,5.2%,2.8%,+.012,5.6%,5.1%,+.004,-11.7%,-0.3%,-3.3%,3.7%,0.1%,2.7%,3.7%,4.1%,4.6%
NOP,2023,Opponent,82,19855,3357,7105,.472,1002,2953,.339,2355,4152,.567,1507,1935,.779,792,2634,3426,2044,600,386,1228,1673,9223
NOP,2023,Opponent/G,,242.1,40.9,86.6,.472,12.2,36.0,.339,28.7,50.6,.567,18.4,23.6,.779,9.7,32.1,41.8,24.9,7.3,4.7,15.0,20.4,112.5
NOP,2023,Lg Rank,,8,9,7,12,14,23,1,10,6,26,13,15,14,6,6,5,8,17,17,9,12,9
NOP,2023,Year/Year,,0.5%,1.7%,1.4%,+.002,-5.8%,1.4%,-.026,5.3%,1.4%,+.021,9.4%,10.4%,-.007,4.3%,-1.2%,0.0%,0.2%,-0.8%,-1.3%,5.5%,-0.5%,2.0%
NYK,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,2023,Team,82,19955,3444,7328,.470,1037,2930,.354,2407,4398,.547,1589,2087,.761,1031,2790,3821,1880,527,340,1065,1666,9514
NYK,2023,Team/G,,243.4,42.0,89.4,.470,12.6,35.7,.354,29.4,53.6,.547,19.4,25.5,.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0
NYK,2023,Lg Rank,,2,17,12,20,11,8,19,18,17,18,7,3,22,3,8,3,28,25,23,4,18,11
NYK,2023,Year/Year,,0.9%,11.5%,3.7%,+.033,-4.2%,-3.3%,-.003,20.0%,8.9%,+.051,7.9%,5.4%,+.017,9.6%,-1.8%,1.0%,4.9%,-7.5%,-14.8%,-2.0%,-0.4%,9.0%
NYK,2023,Opponent,82,19955,3343,7229,.462,1068,2992,.357,2275,4237,.537,1520,1943,.782,830,2617,3447,2062,496,370,1044,1694,9274
NYK,2023,Opponent/G,,243.4,40.8,88.2,.462,13.0,36.5,.357,27.7,51.7,.537,18.5,23.7,.782,10.1,31.9,42.0,25.1,6.0,4.5,12.7,20.7,113.1
NYK,2023,Lg Rank,,2,8,14,3,27,26,12,3,7,10,17,17,18,10,5,7,13,2,14,25,5,13
NYK,2023,Year/Year,,0.9%,6.0%,2.5%,+.015,2.9%,-1.3%,+.015,7.5%,5.5%,+.010,9.0%,6.4%,+.018,8.4%,-6.9%,-3.7%,4.0%,-13.3%,-2.4%,0.5%,1.4%,6.1%
OKC,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,2023,Team,82,19855,3533,7590,.465,995,2797,.356,2538,4793,.530,1572,1944,.809,934,2645,3579,2002,676,341,1069,1722,9633
OKC,2023,Team/G,,242.1,43.1,92.6,.465,12.1,34.1,.356,31.0,58.5,.530,19.2,23.7,.809,11.4,32.3,43.6,24.4,8.2,4.2,13.0,21.0,117.5
OKC,2023,Lg Rank,,8,6,2,24,15,12,17,9,4,25,9,14,6,8,21,14,21,4,22,5,24,5
OKC,2023,Year/Year,,0.3%,12.5%,3.8%,+.036,0.4%,-8.8%,+.033,18.0%,12.9%,+.023,27.5%,19.1%,+.053,9.4%,-8.4%,-4.3%,9.9%,8.7%,-10.3%,-6.6%,15.0%,13.2%
OKC,2023,Opponent,82,19855,3437,7252,.474,1059,2955,.358,2378,4297,.553,1611,2090,.771,982,2841,3823,2126,572,454,1375,1675,9544
OKC,2023,Opponent/G,,242.1,41.9,88.4,.474,12.9,36.0,.358,29.0,52.4,.553,19.6,25.5,.771,12.0,34.6,46.6,25.9,7.0,5.5,16.8,20.4,116.4
OKC,2023,Lg Rank,,8,17,16,17,23,24,15,12,9,18,26,26,6,29,29,30,20,9,28,1,10,19
OKC,2023,Year/Year,,0.3%,1.1%,-2.3%,+.016,-5.3%,-6.8%,+.006,4.3%,1.1%,+.017,28.3%,28.3%,-.000,8.4%,-7.2%,-3.6%,-0.7%,-17.7%,-7.3%,26.7%,14.5%,4.1%
ORL,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,2023,Team,82,19780,3323,7074,.470,883,2551,.346,2440,4523,.539,1607,2050,.784,833,2713,3546,1906,603,382,1236,1652,9136
ORL,2023,Team/G,,241.2,40.5,86.3,.470,10.8,31.1,.346,29.8,55.2,.539,19.6,25.0,.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4
ORL,2023,Lg Rank,,22,26,23,21,25,27,24,17,14,22,6,8,16,15,14,16,26,12,15,24,16,26
ORL,2023,Year/Year,,0.0%,5.9%,-2.3%,+.036,-11.6%,-15.6%,+.016,14.0%,7.2%,+.032,26.5%,27.0%,-.003,11.7%,-6.0%,-2.3%,-2.1%,8.6%,4.1%,4.0%,2.5%,6.9%
ORL,2023,Opponent,82,19780,3389,7127,.476,1064,3030,.351,2325,4097,.567,1504,1890,.796,779,2669,3448,2122,634,415,1204,1681,9346
ORL,2023,Opponent/G,,241.2,41.3,86.9,.476,13.0,37.0,.351,28.4,50.0,.567,18.3,23.0,.796,9.5,32.5,42.0,25.9,7.7,5.1,14.7,20.5,114.0
ORL,2023,Lg Rank,,22,11,8,18,25,28,6,8,4,27,12,11,26,3,10,8,19,21,22,10,7,15
ORL,2023,Year/Year,,0.0%,1.3%,-2.4%,+.017,-1.7%,1.7%,-.012,2.7%,-5.2%,+.044,5.2%,2.1%,+.024,-8.6%,-11.4%,-10.8%,4.3%,-3.2%,-3.0%,11.6%,12.0%,1.6%
PHI,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,2023,Team,82,19880,3347,6870,.487,1035,2675,.387,2312,4195,.551,1719,2058,.835,715,2641,3356,2063,635,389,1121,1675,9448
PHI,2023,Team/G,,242.4,40.8,83.8,.487,12.6,32.6,.387,28.2,51.2,.551,21.0,25.1,.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,115.2
PHI,2023,Lg Rank,,5,24,30,6,12,16,1,23,23,14,1,5,1,27,22,26,16,8,13,13,19,14
PHI,2023,Year/Year,,0.4%,3.6%,-0.9%,+.021,8.9%,2.6%,+.023,1.4%,-3.0%,+.024,7.1%,5.3%,+.014,2.1%,-4.7%,-3.3%,6.1%,0.3%,-10.6%,9.2%,5.3%,4.8%
PHI,2023,Opponent,82,19880,3312,7005,.473,952,2735,.348,2360,4270,.553,1518,1943,.781,782,2593,3375,1986,540,380,1171,1607,9094
PHI,2023,Opponent/G,,242.4,40.4,85.4,.473,11.6,33.4,.348,28.8,52.1,.553,18.5,23.7,.781,9.5,31.6,41.2,24.2,6.6,4.6,14.3,19.6,110.9
PHI,2023,Lg Rank,,5,4,4,14,5,13,5,11,8,17,15,17,17,4,4,2,6,4,16,14,20,3
PHI,2023,Year/Year,,0.4%,1.8%,-1.3%,+.014,2.3%,1.6%,+.002,1.6%,-3.1%,+.026,11.3%,9.6%,+.012,-6.7%,-6.9%,-6.8%,2.8%,-0.4%,0.3%,7.7%,0.8%,3.3%
PHO,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,2023,Team,82,19780,3453,7388,.467,1001,2674,.374,2452,4714,.520,1412,1781,.793,971,2657,3628,2235,585,432,1110,1739,9319
PHO,2023,Team/G,,241.2,42.1,90.1,.467,12.2,32.6,.374,29.9,57.5,.520,17.2,21.7,.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,113.6
PHO,2023,Lg Rank,,22,15,9,23,13,17,7,15,9,29,26,27,10,5,19,11,4,16,5,11,26,17
PHO,2023,Year/Year,,0.3%,-3.6%,-0.0%,-.017,5.3%,2.2%,+.011,-6.8%,-1.2%,-.031,8.4%,8.9%,-.004,21.2%,-8.8%,-2.3%,-0.4%,-16.7%,20.3%,4.7%,6.5%,-1.0%
PHO,2023,Opponent,82,19780,3280,7044,.466,938,2628,.357,2342,4416,.530,1651,2101,.786,840,2676,3516,1915,588,327,1183,1629,9149
PHO,2023,Opponent/G,,241.2,40.0,85.9,.466,11.4,32.0,.357,28.6,53.9,.530,20.1,25.6,.786,10.2,32.6,42.9,23.4,7.2,4.0,14.4,19.9,111.6
PHO,2023,Lg Rank,,22,2,5,6,4,3,11,9,12,5,28,28,20,14,12,11,3,15,7,11,18,6
PHO,2023,Year/Year,,0.3%,2.0%,-2.7%,+.022,-1.6%,-6.3%,+.017,3.5%,-0.5%,+.020,16.6%,12.9%,+.025,-2.7%,-3.8%,-3.6%,2.1%,-4.2%,0.0%,-1.9%,4.9%,4.0%
POR,2023,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,2023,Team,82,19730,3317,7001,.474,1056,2893,.365,2261,4108,.550,1609,2021,.796,774,2551,3325,1981,553,376,1185,1643,9299
POR,2023,Team/G,,240.6,40.5,85.4,.474,12.9,35.3,.365,27.6,50.1,.550,19.6,24.6,.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4
POR,2023,Lg Rank,,29,27,25,17,8,9,14,26,26,15,5,9,8,24,28,28,22,24,17,19,14,19
POR,2023,Year/Year,,0.0%,4.9%,-2.0%,+.031,1.2%,-4.1%,+.019,6.8%,-0.5%,+.037,19.5%,14.1%,+.036,-9.4%,-4.1%,-5.4%,5.4%,-15.8%,2.7%,-0.2%,-4.9%,6.8%
POR,2023,Opponent,82,19730,3522,7176,.491,1029,2717,.379,2493,4459,.559,1555,1977,.787,857,2686,3543,2214,640,352,1108,1679,9628
POR,2023,Opponent/G,,240.6,43.0,87.5,.491,12.5,33.1,.379,30.4,54.4,.559,19.0,24.1,.787,10.5,32.8,43.2,27.0,7.8,4.3,13.5,20.5,117.4
POR,2023,Lg Rank,,29,22,11,28,21,9,29,20,14,20,21,20,21,15,13,14,30,23,12,19,8,23
